NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
"PARIS MONTSOURIS, FR",11/22/2011,0,,51,59,45
"PARIS MONTSOURIS, FR",11/23/2011,0,,52,58,48
"PARIS MONTSOURIS, FR",11/24/2011,0,,49,54,
"PARIS MONTSOURIS, FR",11/25/2011,0,,46,50,41
"PARIS MONTSOURIS, FR",11/26/2011,0,,44,49,41
"PARIS MONTSOURIS, FR",11/27/2011,0,,51,57,43
"PARIS MONTSOURIS, FR",11/28/2011,0,,46,54,42
"PARIS MONTSOURIS, FR",11/29/2011,0,,46,,41
"PARIS MONTSOURIS, FR",11/30/2011,0.02,,47,54,
"PARIS MONTSOURIS, FR",12/1/2011,0,,52,56,42
"PARIS MONTSOURIS, FR",12/2/2011,0.04,,49,56,
"PARIS MONTSOURIS, FR",12/3/2011,0.02,,50,54,44
"PARIS MONTSOURIS, FR",12/4/2011,0.17,,53,56,
"PARIS MONTSOURIS, FR",12/5/2011,0.3,,45,55,41
"PARIS MONTSOURIS, FR",12/6/2011,0.04,,45,49,42
"PARIS MONTSOURIS, FR",12/7/2011,0.02,,49,54,44
"PARIS MONTSOURIS, FR",12/8/2011,0.03,,48,,42
"PARIS MONTSOURIS, FR",12/9/2011,0.05,,48,53,46
"PARIS MONTSOURIS, FR",12/10/2011,0.09,,44,48,
"PARIS MONTSOURIS, FR",12/11/2011,0,,40,,34
"PARIS MONTSOURIS, FR",12/12/2011,0.18,,46,50,43
"PARIS MONTSOURIS, FR",12/13/2011,0.04,,49,54,44
"PARIS MONTSOURIS, FR",12/14/2011,0.63,,46,49,
"PARIS MONTSOURIS, FR",12/15/2011,0,,44,48,41
"PARIS MONTSOURIS, FR",12/16/2011,0.85,,47,56,40
"PARIS MONTSOURIS, FR",12/17/2011,0.3,,40,46,38
"PARIS MONTSOURIS, FR",12/18/2011,0.02,,39,42,37
"PARIS MONTSOURIS, FR",12/19/2011,0.03,,37,,32
"PARIS MONTSOURIS, FR",12/20/2011,0.17,,47,50,38
"PARIS MONTSOURIS, FR",12/21/2011,0.17,,48,53,43
"PARIS MONTSOURIS, FR",12/22/2011,0.09,,52,54,50
"PARIS MONTSOURIS, FR",12/23/2011,0,,49,52,
"PARIS MONTSOURIS, FR",12/24/2011,0.09,,44,49,
"PARIS MONTSOURIS, FR",12/25/2011,0,,47,51,42
"PARIS MONTSOURIS, FR",12/26/2011,0,,48,55,
"PARIS MONTSOURIS, FR",12/27/2011,0,,38,46,35
"PARIS MONTSOURIS, FR",12/28/2011,0,,40,,33
"PARIS MONTSOURIS, FR",12/29/2011,0,,44,,41
"PARIS MONTSOURIS, FR",12/30/2011,0.18,,46,48,44
"PARIS MONTSOURIS, FR",12/31/2011,0.24,,53,55,44
"PARIS MONTSOURIS, FR",1/1/2012,0.03,,55,58,
"PARIS MONTSOURIS, FR",1/2/2012,0.31,,47,56,
"PARIS MONTSOURIS, FR",1/3/2012,0.02,,49,54,39
"PARIS MONTSOURIS, FR",1/4/2012,0.07,,47,54,44
"PARIS MONTSOURIS, FR",1/5/2012,0,,50,56,47
"PARIS MONTSOURIS, FR",1/6/2012,0.08,,45,50,
"PARIS MONTSOURIS, FR",1/7/2012,0,,49,54,41
"PARIS MONTSOURIS, FR",1/8/2012,0.01,,47,50,46
"PARIS MONTSOURIS, FR",1/9/2012,0,,50,54,46
"PARIS MONTSOURIS, FR",1/10/2012,0,,50,52,48
"PARIS MONTSOURIS, FR",1/11/2012,0,,50,53,
"PARIS MONTSOURIS, FR",1/12/2012,0,,47,52,40
"PARIS MONTSOURIS, FR",1/13/2012,0,,45,51,
"PARIS MONTSOURIS, FR",1/14/2012,0,,39,44,36
"PARIS MONTSOURIS, FR",1/15/2012,0,,37,43,33
"PARIS MONTSOURIS, FR",1/16/2012,0,,36,41,32
"PARIS MONTSOURIS, FR",1/17/2012,0,,35,41,29
"PARIS MONTSOURIS, FR",1/18/2012,0,,40,,31
"PARIS MONTSOURIS, FR",1/19/2012,0,,52,56,42
"PARIS MONTSOURIS, FR",1/20/2012,0.04,,48,53,45
"PARIS MONTSOURIS, FR",1/21/2012,0.02,,52,56,48
"PARIS MONTSOURIS, FR",1/22/2012,0.02,,49,53,47
"PARIS MONTSOURIS, FR",1/23/2012,0,,46,51,43
"PARIS MONTSOURIS, FR",1/24/2012,0.03,,44,46,41
"PARIS MONTSOURIS, FR",1/25/2012,0.19,,50,53,42
"PARIS MONTSOURIS, FR",1/26/2012,0.04,,46,50,
"PARIS MONTSOURIS, FR",1/27/2012,0.02,,42,51,37
"PARIS MONTSOURIS, FR",1/28/2012,0.09,,40,44,39
"PARIS MONTSOURIS, FR",1/29/2012,0.02,,36,41,
"PARIS MONTSOURIS, FR",1/30/2012,0,,33,34,32
"PARIS MONTSOURIS, FR",1/31/2012,0,,32,35,30
"PARIS MONTSOURIS, FR",2/1/2012,0,,28,34,25
"PARIS MONTSOURIS, FR",2/2/2012,0,,24,30,19
"PARIS MONTSOURIS, FR",2/3/2012,0,,24,,17
"PARIS MONTSOURIS, FR",2/4/2012,0,,25,30,21
"PARIS MONTSOURIS, FR",2/5/2012,0,,24,27,20
"PARIS MONTSOURIS, FR",2/6/2012,0,,28,32,23
"PARIS MONTSOURIS, FR",2/7/2012,0,,23,29,20
"PARIS MONTSOURIS, FR",2/8/2012,0,,24,29,20
"PARIS MONTSOURIS, FR",2/9/2012,0,,27,35,22
"PARIS MONTSOURIS, FR",2/10/2012,0,,28,33,24
"PARIS MONTSOURIS, FR",2/11/2012,0,,25,32,20
"PARIS MONTSOURIS, FR",2/12/2012,0,,27,33,19
"PARIS MONTSOURIS, FR",2/13/2012,0,,37,41,31
"PARIS MONTSOURIS, FR",2/14/2012,0.02,,41,45,38
"PARIS MONTSOURIS, FR",2/15/2012,0.01,,44,49,40
"PARIS MONTSOURIS, FR",2/16/2012,0.01,,45,47,44
"PARIS MONTSOURIS, FR",2/17/2012,0,,45,48,41
"PARIS MONTSOURIS, FR",2/18/2012,0,,48,52,46
"PARIS MONTSOURIS, FR",2/19/2012,0.13,,41,49,
"PARIS MONTSOURIS, FR",2/20/2012,0,,38,45,33
"PARIS MONTSOURIS, FR",2/21/2012,0,,39,49,31
"PARIS MONTSOURIS, FR",2/22/2012,0,,41,50,30
"PARIS MONTSOURIS, FR",2/23/2012,0.01,,49,55,43
"PARIS MONTSOURIS, FR",2/24/2012,0.01,,52,57,48
"PARIS MONTSOURIS, FR",2/25/2012,0,,50,55,
"PARIS MONTSOURIS, FR",2/26/2012,0.01,,47,53,44
"PARIS MONTSOURIS, FR",2/27/2012,0,,47,56,39
"PARIS MONTSOURIS, FR",2/28/2012,0,,51,54,46
"PARIS MONTSOURIS, FR",2/29/2012,0,,51,59,45
"PARIS MONTSOURIS, FR",3/1/2012,0,,49,54,46
"PARIS MONTSOURIS, FR",3/2/2012,0,,50,53,47
"PARIS MONTSOURIS, FR",3/3/2012,0,,48,51,44
"PARIS MONTSOURIS, FR",3/4/2012,0.01,,47,53,
"PARIS MONTSOURIS, FR",3/5/2012,0.14,,43,48,39
"PARIS MONTSOURIS, FR",3/6/2012,0.03,,42,46,
"PARIS MONTSOURIS, FR",3/7/2012,0.05,,41,46,36
"PARIS MONTSOURIS, FR",3/8/2012,0.18,,45,51,40
"PARIS MONTSOURIS, FR",3/9/2012,0,,48,56,39
"PARIS MONTSOURIS, FR",3/10/2012,0,,51,54,48
"PARIS MONTSOURIS, FR",3/11/2012,0,,51,56,48
"PARIS MONTSOURIS, FR",3/12/2012,0,,53,63,44
"PARIS MONTSOURIS, FR",3/13/2012,0,,51,60,46
"PARIS MONTSOURIS, FR",3/14/2012,0,,50,61,41
"PARIS MONTSOURIS, FR",3/15/2012,0,,56,72,42
"PARIS MONTSOURIS, FR",3/16/2012,0,,60,74,47
"PARIS MONTSOURIS, FR",3/17/2012,0,,51,68,49
"PARIS MONTSOURIS, FR",3/18/2012,0.03,,47,52,45
"PARIS MONTSOURIS, FR",3/19/2012,0.03,,46,53,42
"PARIS MONTSOURIS, FR",3/20/2012,0,,48,57,39
"PARIS MONTSOURIS, FR",3/21/2012,0,,53,64,42
"PARIS MONTSOURIS, FR",3/22/2012,0,,58,71,49
"PARIS MONTSOURIS, FR",3/23/2012,0,,60,72,49
"PARIS MONTSOURIS, FR",3/24/2012,0,,61,72,50
"PARIS MONTSOURIS, FR",3/25/2012,0,,61,72,50
"PARIS MONTSOURIS, FR",3/26/2012,0,,61,71,49
"PARIS MONTSOURIS, FR",3/27/2012,0,,60,71,48
"PARIS MONTSOURIS, FR",3/28/2012,0,,61,71,51
"PARIS MONTSOURIS, FR",3/29/2012,0,,59,70,50
"PARIS MONTSOURIS, FR",3/30/2012,0,,57,67,48
"PARIS MONTSOURIS, FR",3/31/2012,0,,49,62,44
"PARIS MONTSOURIS, FR",4/1/2012,0,,47,57,38
"PARIS MONTSOURIS, FR",4/2/2012,0,,52,64,40
"PARIS MONTSOURIS, FR",4/3/2012,0,,54,67,45
"PARIS MONTSOURIS, FR",4/4/2012,0,,51,58,44
"PARIS MONTSOURIS, FR",4/5/2012,0.01,,48,54,45
"PARIS MONTSOURIS, FR",4/6/2012,0,,49,58,43
"PARIS MONTSOURIS, FR",4/7/2012,0,,48,57,
"PARIS MONTSOURIS, FR",4/8/2012,0,,46,53,38
"PARIS MONTSOURIS, FR",4/9/2012,0.01,,51,55,48
"PARIS MONTSOURIS, FR",4/10/2012,0.16,,49,54,
"PARIS MONTSOURIS, FR",4/11/2012,0.18,,47,56,38
"PARIS MONTSOURIS, FR",4/12/2012,0.03,,49,58,42
"PARIS MONTSOURIS, FR",4/13/2012,0,,50,60,41
"PARIS MONTSOURIS, FR",4/14/2012,0.01,,51,60,
"PARIS MONTSOURIS, FR",4/15/2012,0,,45,51,
"PARIS MONTSOURIS, FR",4/16/2012,0,,45,53,38
"PARIS MONTSOURIS, FR",4/17/2012,0,,43,49,37
"PARIS MONTSOURIS, FR",4/18/2012,0.24,,46,52,42
"PARIS MONTSOURIS, FR",4/19/2012,0.31,,49,58,41
"PARIS MONTSOURIS, FR",4/20/2012,0.01,,50,59,42
"PARIS MONTSOURIS, FR",4/21/2012,0.12,,49,56,43
"PARIS MONTSOURIS, FR",4/22/2012,0.02,,48,55,41
"PARIS MONTSOURIS, FR",4/23/2012,0.07,,46,54,41
"PARIS MONTSOURIS, FR",4/24/2012,0.46,,49,55,44
"PARIS MONTSOURIS, FR",4/25/2012,0.09,,49,56,44
"PARIS MONTSOURIS, FR",4/26/2012,0.17,,54,63,49
"PARIS MONTSOURIS, FR",4/27/2012,0.06,,53,58,49
"PARIS MONTSOURIS, FR",4/28/2012,0.07,,54,,51
"PARIS MONTSOURIS, FR",4/29/2012,0.19,,59,68,
"PARIS MONTSOURIS, FR",4/30/2012,0.19,,58,69,48
"PARIS MONTSOURIS, FR",5/1/2012,0.09,,58,67,50
"PARIS MONTSOURIS, FR",5/2/2012,0,,54,65,
"PARIS MONTSOURIS, FR",5/3/2012,0.13,,58,69,50
"PARIS MONTSOURIS, FR",5/4/2012,0,,58,69,52
"PARIS MONTSOURIS, FR",5/5/2012,0.09,,55,63,
"PARIS MONTSOURIS, FR",5/6/2012,0.94,,51,58,48
"PARIS MONTSOURIS, FR",5/7/2012,0,,56,,46
"PARIS MONTSOURIS, FR",5/8/2012,0,,61,66,53
"PARIS MONTSOURIS, FR",5/9/2012,0.03,,64,72,58
"PARIS MONTSOURIS, FR",5/10/2012,0.01,,72,84,60
"PARIS MONTSOURIS, FR",5/11/2012,0,,62,78,
"PARIS MONTSOURIS, FR",5/12/2012,0.1,,55,63,
"PARIS MONTSOURIS, FR",5/13/2012,0,,53,62,43
"PARIS MONTSOURIS, FR",5/14/2012,0,,58,69,46
"PARIS MONTSOURIS, FR",5/15/2012,0,,49,65,44
"PARIS MONTSOURIS, FR",5/16/2012,0.23,,51,61,44
"PARIS MONTSOURIS, FR",5/17/2012,0,,55,62,44
"PARIS MONTSOURIS, FR",5/18/2012,0,,59,67,50
"PARIS MONTSOURIS, FR",5/19/2012,0,,59,67,49
"PARIS MONTSOURIS, FR",5/20/2012,0.17,,62,73,53
"PARIS MONTSOURIS, FR",5/21/2012,0.13,,55,71,53
"PARIS MONTSOURIS, FR",5/22/2012,0.02,,61,68,54
"PARIS MONTSOURIS, FR",5/23/2012,0,,65,78,55
"PARIS MONTSOURIS, FR",5/24/2012,0,,71,84,59
"PARIS MONTSOURIS, FR",5/25/2012,0,,74,82,67
"PARIS MONTSOURIS, FR",5/26/2012,0,,72,81,60
"PARIS MONTSOURIS, FR",5/27/2012,0,,71,81,61
"PARIS MONTSOURIS, FR",5/28/2012,0,,68,80,58
"PARIS MONTSOURIS, FR",5/29/2012,0,,66,80,58
"PARIS MONTSOURIS, FR",5/30/2012,0,,69,77,60
"PARIS MONTSOURIS, FR",5/31/2012,0.02,,64,72,59
"PARIS MONTSOURIS, FR",6/1/2012,0,,65,72,59
"PARIS MONTSOURIS, FR",6/2/2012,0,,71,81,59
"PARIS MONTSOURIS, FR",6/3/2012,0.56,,63,76,
"PARIS MONTSOURIS, FR",6/4/2012,0.18,,56,67,
"PARIS MONTSOURIS, FR",6/5/2012,0,,56,66,48
"PARIS MONTSOURIS, FR",6/6/2012,0.06,,63,68,57
"PARIS MONTSOURIS, FR",6/7/2012,0.01,,64,72,58
"PARIS MONTSOURIS, FR",6/8/2012,0.44,,61,70,
"PARIS MONTSOURIS, FR",6/9/2012,0.14,,58,66,51
"PARIS MONTSOURIS, FR",6/10/2012,0,,59,65,54
"PARIS MONTSOURIS, FR",6/11/2012,0.2,,60,68,56
"PARIS MONTSOURIS, FR",6/12/2012,0,,56,65,53
"PARIS MONTSOURIS, FR",6/13/2012,0.16,,55,66,52
"PARIS MONTSOURIS, FR",6/14/2012,0.05,,62,72,51
"PARIS MONTSOURIS, FR",6/15/2012,0.24,,64,72,58
"PARIS MONTSOURIS, FR",6/16/2012,0.14,,61,68,
"PARIS MONTSOURIS, FR",6/17/2012,0.11,,63,73,53
"PARIS MONTSOURIS, FR",6/18/2012,0.62,,61,71,56
"PARIS MONTSOURIS, FR",6/19/2012,0,,61,,56
"PARIS MONTSOURIS, FR",6/20/2012,0.15,,66,78,56
"PARIS MONTSOURIS, FR",6/21/2012,0.05,,67,80,
"PARIS MONTSOURIS, FR",6/22/2012,0.36,,64,71,55
"PARIS MONTSOURIS, FR",6/23/2012,0,,63,71,55
"PARIS MONTSOURIS, FR",6/24/2012,0,,59,69,56
"PARIS MONTSOURIS, FR",6/25/2012,0.31,,62,69,54
"PARIS MONTSOURIS, FR",6/26/2012,0.09,,65,72,60
"PARIS MONTSOURIS, FR",6/27/2012,0.02,,72,82,61
"PARIS MONTSOURIS, FR",6/28/2012,0,,78,91,65
"PARIS MONTSOURIS, FR",6/29/2012,0.02,,67,85,62
"PARIS MONTSOURIS, FR",6/30/2012,0,,67,78,57
"PARIS MONTSOURIS, FR",7/1/2012,0,,64,72,58
"PARIS MONTSOURIS, FR",7/2/2012,0,,67,76,57
"PARIS MONTSOURIS, FR",7/3/2012,0,,69,76,58
"PARIS MONTSOURIS, FR",7/4/2012,0,,74,84,66
"PARIS MONTSOURIS, FR",7/5/2012,0.01,,67,79,
"PARIS MONTSOURIS, FR",7/6/2012,0.17,,63,72,
"PARIS MONTSOURIS, FR",7/7/2012,0.41,,63,73,55
"PARIS MONTSOURIS, FR",7/8/2012,0.68,,63,69,59
"PARIS MONTSOURIS, FR",7/9/2012,0.01,,66,75,59
"PARIS MONTSOURIS, FR",7/10/2012,0,,64,71,60
"PARIS MONTSOURIS, FR",7/11/2012,0.02,,61,67,56
"PARIS MONTSOURIS, FR",7/12/2012,0.07,,60,66,56
"PARIS MONTSOURIS, FR",7/13/2012,0.43,,59,67,
"PARIS MONTSOURIS, FR",7/14/2012,0.51,,61,71,55
"PARIS MONTSOURIS, FR",7/15/2012,0.22,,60,67,55
"PARIS MONTSOURIS, FR",7/16/2012,0.03,,63,72,52
"PARIS MONTSOURIS, FR",7/17/2012,0,,69,79,61
"PARIS MONTSOURIS, FR",7/18/2012,0,,72,81,63
"PARIS MONTSOURIS, FR",7/19/2012,0,,65,76,60
"PARIS MONTSOURIS, FR",7/20/2012,0,,63,70,60
"PARIS MONTSOURIS, FR",7/21/2012,0.02,,63,73,55
"PARIS MONTSOURIS, FR",7/22/2012,0,,67,76,56
"PARIS MONTSOURIS, FR",7/23/2012,0,,71,81,59
"PARIS MONTSOURIS, FR",7/24/2012,0,,75,87,62
"PARIS MONTSOURIS, FR",7/25/2012,0,,79,90,66
"PARIS MONTSOURIS, FR",7/26/2012,0,,80,91,68
"PARIS MONTSOURIS, FR",7/27/2012,0,,76,87,
"PARIS MONTSOURIS, FR",7/28/2012,0.17,,69,77,
"PARIS MONTSOURIS, FR",7/29/2012,0,,62,72,55
"PARIS MONTSOURIS, FR",7/30/2012,0.06,,61,69,54
"PARIS MONTSOURIS, FR",7/31/2012,0,,68,79,56
"PARIS MONTSOURIS, FR",8/1/2012,0,,73,87,60
"PARIS MONTSOURIS, FR",8/2/2012,0,,69,78,62
"PARIS MONTSOURIS, FR",8/3/2012,0,,67,78,58
"PARIS MONTSOURIS, FR",8/4/2012,0,,69,80,59
"PARIS MONTSOURIS, FR",8/5/2012,0.04,,64,75,60
"PARIS MONTSOURIS, FR",8/6/2012,0.09,,64,74,57
"PARIS MONTSOURIS, FR",8/7/2012,0,,65,72,57
"PARIS MONTSOURIS, FR",8/8/2012,0,,70,81,56
"PARIS MONTSOURIS, FR",8/9/2012,0,,71,81,62
"PARIS MONTSOURIS, FR",8/10/2012,0,,71,81,60
"PARIS MONTSOURIS, FR",8/11/2012,0,,72,84,59
"PARIS MONTSOURIS, FR",8/12/2012,0,,70,81,61
"PARIS MONTSOURIS, FR",8/13/2012,0,,71,78,63
"PARIS MONTSOURIS, FR",8/14/2012,0,,70,80,62
"PARIS MONTSOURIS, FR",8/15/2012,0,,73,87,
"PARIS MONTSOURIS, FR",8/16/2012,0,,70,81,57
"PARIS MONTSOURIS, FR",8/17/2012,0,,78,92,63
"PARIS MONTSOURIS, FR",8/18/2012,0,,84,101,67
"PARIS MONTSOURIS, FR",8/19/2012,0,,84,101,69
"PARIS MONTSOURIS, FR",8/20/2012,0,,77,91,68
"PARIS MONTSOURIS, FR",8/21/2012,0,,76,87,
"PARIS MONTSOURIS, FR",8/22/2012,0,,67,82,60
"PARIS MONTSOURIS, FR",8/23/2012,0,,69,79,59
"PARIS MONTSOURIS, FR",8/24/2012,0,,67,75,63
"PARIS MONTSOURIS, FR",8/25/2012,0.02,,67,77,61
"PARIS MONTSOURIS, FR",8/26/2012,0,,66,75,60
"PARIS MONTSOURIS, FR",8/27/2012,0,,71,83,60
"PARIS MONTSOURIS, FR",8/28/2012,0,,70,82,66
"PARIS MONTSOURIS, FR",8/29/2012,0,,71,81,
"PARIS MONTSOURIS, FR",8/30/2012,0,,64,74,
"PARIS MONTSOURIS, FR",8/31/2012,0.09,,59,67,53
"PARIS MONTSOURIS, FR",9/1/2012,0,,61,72,50
"PARIS MONTSOURIS, FR",9/2/2012,0,,64,75,57
"PARIS MONTSOURIS, FR",9/3/2012,0.02,,65,73,60
"PARIS MONTSOURIS, FR",9/4/2012,0,,68,78,59
"PARIS MONTSOURIS, FR",9/5/2012,0,,66,75,
"PARIS MONTSOURIS, FR",9/6/2012,0,,63,74,53
"PARIS MONTSOURIS, FR",9/7/2012,0,,67,80,53
"PARIS MONTSOURIS, FR",9/8/2012,0,,71,85,56
"PARIS MONTSOURIS, FR",9/9/2012,0,,73,89,58
"PARIS MONTSOURIS, FR",9/10/2012,0,,71,80,64
"PARIS MONTSOURIS, FR",9/11/2012,0.08,,62,75,
"PARIS MONTSOURIS, FR",9/12/2012,0.44,,58,64,55
"PARIS MONTSOURIS, FR",9/13/2012,0.3,,59,67,54
"PARIS MONTSOURIS, FR",9/14/2012,0.01,,58,64,48
"PARIS MONTSOURIS, FR",9/15/2012,0,,62,72,56
"PARIS MONTSOURIS, FR",9/16/2012,0,,64,75,51
"PARIS MONTSOURIS, FR",9/17/2012,0,,63,72,56
"PARIS MONTSOURIS, FR",9/18/2012,0,,61,66,
"PARIS MONTSOURIS, FR",9/19/2012,0,,56,64,51
"PARIS MONTSOURIS, FR",9/20/2012,0,,56,65,45
"PARIS MONTSOURIS, FR",9/21/2012,0,,54,63,47
"PARIS MONTSOURIS, FR",9/22/2012,0.2,,57,66,50
"PARIS MONTSOURIS, FR",9/23/2012,0,,63,74,53
"PARIS MONTSOURIS, FR",9/24/2012,0.13,,62,71,
"PARIS MONTSOURIS, FR",9/25/2012,0.16,,57,63,55
"PARIS MONTSOURIS, FR",9/26/2012,0,,56,63,
"PARIS MONTSOURIS, FR",9/27/2012,0.39,,56,62,
"PARIS MONTSOURIS, FR",9/28/2012,0.06,,55,66,48
"PARIS MONTSOURIS, FR",9/29/2012,0,,56,64,50
"PARIS MONTSOURIS, FR",9/30/2012,0,,54,64,46
"PARIS MONTSOURIS, FR",10/1/2012,0,,56,68,45
"PARIS MONTSOURIS, FR",10/2/2012,0.02,,60,68,56
"PARIS MONTSOURIS, FR",10/3/2012,0,,59,64,57
"PARIS MONTSOURIS, FR",10/4/2012,0.43,,58,64,55
"PARIS MONTSOURIS, FR",10/5/2012,0.13,,63,72,55
"PARIS MONTSOURIS, FR",10/6/2012,0,,60,66,55
"PARIS MONTSOURIS, FR",10/7/2012,0.17,,56,62,52
"PARIS MONTSOURIS, FR",10/8/2012,0.01,,57,63,51
"PARIS MONTSOURIS, FR",10/9/2012,0.2,,59,63,
"PARIS MONTSOURIS, FR",10/10/2012,0.35,,56,58,53
"PARIS MONTSOURIS, FR",10/11/2012,0.05,,60,65,56
"PARIS MONTSOURIS, FR",10/12/2012,0.56,,56,62,
"PARIS MONTSOURIS, FR",10/13/2012,0.01,,50,55,
"PARIS MONTSOURIS, FR",10/14/2012,0.31,,47,51,44
"PARIS MONTSOURIS, FR",10/15/2012,0.3,,49,58,42
"PARIS MONTSOURIS, FR",10/16/2012,0.05,,53,59,48
"PARIS MONTSOURIS, FR",10/17/2012,0.02,,56,60,49
"PARIS MONTSOURIS, FR",10/18/2012,0.13,,61,69,55
"PARIS MONTSOURIS, FR",10/19/2012,0.26,,61,65,57
"PARIS MONTSOURIS, FR",10/20/2012,0.09,,59,62,57
"PARIS MONTSOURIS, FR",10/21/2012,0.24,,63,72,57
"PARIS MONTSOURIS, FR",10/22/2012,0,,65,76,57
"PARIS MONTSOURIS, FR",10/23/2012,0.01,,60,69,
"PARIS MONTSOURIS, FR",10/24/2012,0,,51,63,48
"PARIS MONTSOURIS, FR",10/25/2012,0,,53,63,47
"PARIS MONTSOURIS, FR",10/26/2012,0,,50,55,
"PARIS MONTSOURIS, FR",10/27/2012,0,,40,48,37
"PARIS MONTSOURIS, FR",10/28/2012,0,,43,50,36
"PARIS MONTSOURIS, FR",10/29/2012,0.06,,47,52,43
"PARIS MONTSOURIS, FR",10/30/2012,0,,48,53,43
"PARIS MONTSOURIS, FR",10/31/2012,0,,45,54,36
"PARIS MONTSOURIS, FR",11/1/2012,0.04,,48,53,
"PARIS MONTSOURIS, FR",11/2/2012,0.09,,45,51,41
"PARIS MONTSOURIS, FR",11/3/2012,0.41,,49,55,45
"PARIS MONTSOURIS, FR",11/4/2012,0.15,,47,54,43
"PARIS MONTSOURIS, FR",11/5/2012,0.02,,46,53,44
"PARIS MONTSOURIS, FR",11/6/2012,0.28,,46,51,40
"PARIS MONTSOURIS, FR",11/7/2012,0,,50,53,45
"PARIS MONTSOURIS, FR",11/8/2012,0,,47,52,
"PARIS MONTSOURIS, FR",11/9/2012,0,,43,,37
"PARIS MONTSOURIS, FR",11/10/2012,0.06,,51,57,
"PARIS MONTSOURIS, FR",11/11/2012,0.11,,45,50,
"PARIS MONTSOURIS, FR",11/12/2012,0,,43,,38
"PARIS MONTSOURIS, FR",11/13/2012,0.03,,45,47,
"PARIS MONTSOURIS, FR",11/14/2012,0,,40,47,38
"PARIS MONTSOURIS, FR",11/15/2012,0,,41,44,
"PARIS MONTSOURIS, FR",11/16/2012,0,,39,42,37
"PARIS MONTSOURIS, FR",11/17/2012,0,,47,51,40
"PARIS MONTSOURIS, FR",11/18/2012,0.06,,49,51,
"PARIS MONTSOURIS, FR",11/19/2012,0.29,,51,55,46
"PARIS MONTSOURIS, FR",11/20/2012,0,,49,54,
"PARIS MONTSOURIS, FR",11/21/2012,0,,47,54,44
"PARIS MONTSOURIS, FR",11/22/2012,0.02,,44,51,41
"PARIS MONTSOURIS, FR",11/23/2012,0,,48,51,44
"PARIS MONTSOURIS, FR",11/24/2012,0.1,,50,,45
"PARIS MONTSOURIS, FR",11/25/2012,0,,51,58,
"PARIS MONTSOURIS, FR",11/26/2012,0.02,,50,54,43
"PARIS MONTSOURIS, FR",11/27/2012,0.01,,45,50,44
"PARIS MONTSOURIS, FR",11/28/2012,0.04,,45,47,43
"PARIS MONTSOURIS, FR",11/29/2012,0.03,,43,45,
"PARIS MONTSOURIS, FR",11/30/2012,0,,38,42,36
"PARIS MONTSOURIS, FR",12/1/2012,0,,38,43,33
"PARIS MONTSOURIS, FR",12/2/2012,0.07,,38,42,
"PARIS MONTSOURIS, FR",12/3/2012,0.06,,44,53,34
"PARIS MONTSOURIS, FR",12/4/2012,0.24,,42,48,
"PARIS MONTSOURIS, FR",12/5/2012,0.06,,38,41,36
"PARIS MONTSOURIS, FR",12/6/2012,0.07,,36,40,34
"PARIS MONTSOURIS, FR",12/7/2012,0.13,,38,43,33
"PARIS MONTSOURIS, FR",12/8/2012,0.16,,36,43,
"PARIS MONTSOURIS, FR",12/9/2012,0,,40,45,30
"PARIS MONTSOURIS, FR",12/10/2012,0.13,,42,45,
"PARIS MONTSOURIS, FR",12/11/2012,0,,36,42,
"PARIS MONTSOURIS, FR",12/12/2012,0,,31,36,27
"PARIS MONTSOURIS, FR",12/13/2012,0,,33,,27
"PARIS MONTSOURIS, FR",12/14/2012,0.01,,47,53,39
"PARIS MONTSOURIS, FR",12/15/2012,0.63,,49,53,46
"PARIS MONTSOURIS, FR",12/16/2012,0.29,,48,52,45
"PARIS MONTSOURIS, FR",12/17/2012,0.03,,46,52,
"PARIS MONTSOURIS, FR",12/18/2012,0.28,,46,48,42
"PARIS MONTSOURIS, FR",12/19/2012,0.01,,44,48,41
"PARIS MONTSOURIS, FR",12/20/2012,0.39,,45,,42
"PARIS MONTSOURIS, FR",12/21/2012,0.2,,47,49,
"PARIS MONTSOURIS, FR",12/22/2012,0.01,,49,,43
"PARIS MONTSOURIS, FR",12/23/2012,0.43,,56,58,
"PARIS MONTSOURIS, FR",12/24/2012,0,,52,56,47
"PARIS MONTSOURIS, FR",12/25/2012,0.04,,51,54,
"PARIS MONTSOURIS, FR",12/26/2012,0.01,,49,52,46
"PARIS MONTSOURIS, FR",12/27/2012,0.13,,50,52,
"PARIS MONTSOURIS, FR",12/28/2012,0.04,,49,53,46
"PARIS MONTSOURIS, FR",12/29/2012,0,,51,56,47
"PARIS MONTSOURIS, FR",12/30/2012,0.06,,47,53,44
"PARIS MONTSOURIS, FR",12/31/2012,0,,48,52,45
"PARIS MONTSOURIS, FR",1/1/2013,0.32,,46,51,
"PARIS MONTSOURIS, FR",1/2/2013,0.07,,44,48,39
"PARIS MONTSOURIS, FR",1/3/2013,0.03,,49,52,45
"PARIS MONTSOURIS, FR",1/4/2013,0.01,,50,51,49
"PARIS MONTSOURIS, FR",1/5/2013,0,,48,50,
"PARIS MONTSOURIS, FR",1/6/2013,0,,46,48,46
"PARIS MONTSOURIS, FR",1/7/2013,0,,45,47,
"PARIS MONTSOURIS, FR",1/8/2013,0,,41,45,
